Ciclo;CRS;Município;Código do IBGE;Ano;Número da armadilha;Ovos;Link;Latitude;Longitude;Resultado;Semana;Lat_lng
Março;;Montes Claros;3143302;2024;64;288;Montes Claros_64;-16,69357;-43,87315;Positiva;13;-16.69357,-43.87315
Março;;Montes Claros;3143302;2024;65;106;Montes Claros_65;-16,69346;-43,85242;Positiva;9;-16.69346,-43.85242
Março;;Montes Claros;3143302;2024;65;0;Montes Claros_65;-16,69346;-43,85242;Negativa;11;-16.69346,-43.85242
Março;;Montes Claros;3143302;2024;65;66;Montes Claros_65;-16,69346;-43,85242;Positiva;13;-16.69346,-43.85242
Março;;Montes Claros;3143302;2024;66;0;Montes Claros_66;-16,69377;-43,84885;Negativa;9;-16.69377,-43.84885
Março;;Montes Claros;3143302;2024;66;0;Montes Claros_66;-16,69377;-43,84885;Negativa;11;-16.69377,-43.84885
Março;;Montes Claros;3143302;2024;66;0;Montes Claros_66;-16,69377;-43,84885;Negativa;13;-16.69377,-43.84885
Março;;Montes Claros;3143302;2024;67;184;Montes Claros_67;-16,69398;-43,84460;Positiva;9;-16.69398,-43.84460
Março;;Montes Claros;3143302;2024;67;234;Montes Claros_67;-16,69398;-43,84460;Positiva;11;-16.69398,-43.84460
Março;;Montes Claros;3143302;2024;67;39;Montes Claros_67;-16,69398;-43,84460;Positiva;13;-16.69398,-43.84460
Março;;Montes Claros;3143302;2024;68;148;Montes Claros_68;-16,69328;-43,84005;Positiva;9;-16.69328,-43.84005
Março;;Montes Claros;3143302;2024;68;568;Montes Claros_68;-16,69328;-43,84005;Positiva;11;-16.69328,-43.84005
Março;;Montes Claros;3143302;2024;68;171;Montes Claros_68;-16,69328;-43,84005;Positiva;13;-16.69328,-43.84005
Março;;Montes Claros;3143302;2024;69;85;Montes Claros_69;-16,69380;-43,83691;Positiva;9;-16.69380,-43.83691
Março;;Montes Claros;3143302;2024;69;0;Montes Claros_69;-16,69380;-43,83691;Negativa;11;-16.69380,-43.83691
Março;;Montes Claros;3143302;2024;69;0;Montes Claros_69;-16,69380;-43,83691;Negativa;13;-16.69380,-43.83691
Março;;Montes Claros;3143302;2024;70;154;Montes Claros_70;-16,69325;-43,83448;Positiva;9;-16.69325,-43.83448
Março;;Montes Claros;3143302;2024;70;171;Montes Claros_70;-16,69325;-43,83448;Positiva;11;-16.69325,-43.83448
Março;;Montes Claros;3143302;2024;70;64;Montes Claros_70;-16,69325;-43,83448;Positiva;13;-16.69325,-43.83448
Março;;Montes Claros;3143302;2024;71;0;Montes Claros_71;-16,69316;-43,82760;Negativa;9;-16.69316,-43.82760
Março;;Montes Claros;3143302;2024;71;72;Montes Claros_71;-16,69316;-43,82760;Positiva;11;-16.69316,-43.82760
Março;;Montes Claros;3143302;2024;71;0;Montes Claros_71;-16,69316;-43,82760;Negativa;13;-16.69316,-43.82760
Março;;Montes Claros;3143302;2024;72;410;Montes Claros_72;-16,69357;-43,82093;Positiva;9;-16.69357,-43.82093
Março;;Montes Claros;3143302;2024;72;191;Montes Claros_72;-16,69357;-43,82093;Positiva;11;-16.69357,-43.82093
Março;;Montes Claros;3143302;2024;72;102;Montes Claros_72;-16,69357;-43,82093;Positiva;13;-16.69357,-43.82093
Março;;Montes Claros;3143302;2024;73;109;Montes Claros_73;-16,69385;-43,81402;Positiva;9;-16.69385,-43.81402
Março;;Montes Claros;3143302;2024;73;113;Montes Claros_73;-16,69385;-43,81402;Positiva;11;-16.69385,-43.81402
Março;;Montes Claros;3143302;2024;73;72;Montes Claros_73;-16,69385;-43,81402;Positiva;13;-16.69385,-43.81402
